238.75;190.752;0.024;2020-15-07 11:42
239.125;191.288;0.024;2020-15-07 11:57
239.525;191.208;0.024;2020-15-07 12:12
239.35;190.626;0.024;2020-15-07 12:27
239.85;190.616;0.024;2020-15-07 12:42
239.7;190.545;0.024;2020-15-07 12:58
239.775;190.513;0.024;2020-15-07 13:13
239.7;189.991;0.024;2020-15-07 13:28
239.325;190.931;0.024;2020-15-07 13:43
238.975;191.023;0.024;2020-15-07 13:58
239.325;190.914;0.017;2020-15-07 14:13
239.325;190.807;0.017;2020-15-07 14:28
239.5;191.47;0.017;2020-15-07 14:43
239.65;191.515;0.017;2020-15-07 14:59
239.35;191.44;0.017;2020-15-07 15:14
239.725;191.358;0.017;2020-15-07 15:29
239.625;191.429;0.017;2020-15-07 15:44
239.45;191.224;0.017;2020-15-07 15:59
239.45;191.295;0.017;2020-15-07 16:14
239.65;191.323;0.017;2020-15-07 16:29
239.875;191.18;0.017;2020-15-07 16:44
239.825;191.049;0.017;2020-15-07 17:00
238.8;190.735;0.017;2020-15-07 17:15
239.0;191.232;0.017;2020-15-07 17:30
238.175;191.173;0.017;2020-15-07 17:45
237.875;191.223;0.013;2020-15-07 18:00
238.425;191.917;0.013;2020-15-07 18:15
238.2;193.278;0.013;2020-15-07 18:30
237.675;193.786;0.013;2020-15-07 18:45
238.2;194.127;0.013;2020-15-07 19:01
238.3;194.073;0.013;2020-15-07 19:16
238.2;194.172;0.013;2020-15-07 19:31
237.95;194.543;0.013;2020-15-07 19:46
237.9;194.562;0.013;2020-15-07 20:01
238.1;195.153;0.013;2020-15-07 20:16
237.925;195.348;0.013;2020-15-07 20:31
237.85;195.588;0.013;2020-15-07 20:46
237.175;196.046;0.013;2020-15-07 21:02
237.0;197.391;0.013;2020-15-07 21:17
237.7;198.346;0.013;2020-15-07 21:32
237.45;198.464;0.013;2020-15-07 21:47
237.45;198.713;0.01;2020-15-07 22:02
237.8;199.051;0.01;2020-15-07 22:17
238.2;199.685;0.01;2020-15-07 22:32
238.375;199.954;0.01;2020-15-07 22:47
238.125;199.414;0.01;2020-15-07 23:03
238.3;199.341;0.01;2020-15-07 23:18
238.35;200.152;0.01;2020-15-07 23:33
238.45;200.755;0.01;2020-15-07 23:48
238.85;199.986;0.01;2020-16-07 00:03
238.325;199.44;0.01;2020-16-07 00:18
238.375;199.665;0.01;2020-16-07 00:33
238.325;199.705;0.01;2020-16-07 00:48
238.175;199.559;0.01;2020-16-07 01:04
238.225;199.355;0.01;2020-16-07 01:19
238.475;199.064;0.01;2020-16-07 01:34
238.625;199.134;0.01;2020-16-07 01:49
238.225;198.833;0.016;2020-16-07 02:04
238.05;198.637;0.016;2020-16-07 02:19
238.375;198.632;0.016;2020-16-07 02:34
238.5;198.744;0.016;2020-16-07 02:49
238.525;199.371;0.016;2020-16-07 03:05
238.95;199.804;0.016;2020-16-07 03:20
239.025;198.537;0.016;2020-16-07 03:35
238.675;198.032;0.016;2020-16-07 03:50
239.15;198.388;0.016;2020-16-07 04:05
238.65;198.423;0.016;2020-16-07 04:20
238.4;198.054;0.016;2020-16-07 04:35
238.35;197.784;0.016;2020-16-07 04:50
238.55;197.841;0.016;2020-16-07 05:06
238.425;197.745;0.016;2020-16-07 05:21
238.35;197.611;0.016;2020-16-07 05:36
238.2;197.674;0.016;2020-16-07 05:51
238.45;197.643;0.017;2020-16-07 06:06
238.675;197.787;0.017;2020-16-07 06:21
238.45;197.749;0.017;2020-16-07 06:36
238.35;197.835;0.017;2020-16-07 06:51
238.025;197.677;0.017;2020-16-07 07:07
237.975;197.321;0.017;2020-16-07 07:22
237.65;197.909;0.017;2020-16-07 07:37
238.375;197.28;0.017;2020-16-07 07:52
238.25;197.208;0.017;2020-16-07 08:07
238.3;197.258;0.017;2020-16-07 08:22
238.05;197.191;0.017;2020-16-07 08:37
234.3;193.237;0.017;2020-16-07 08:52
234.025;195.597;0.017;2020-16-07 09:08
232.65;196.412;0.017;2020-16-07 09:23
233.275;196.446;0.017;2020-16-07 09:38
232.825;196.855;0.017;2020-16-07 09:53
232.95;197.933;0.016;2020-16-07 10:08
232.775;199.022;0.016;2020-16-07 10:23
232.4;200.042;0.016;2020-16-07 10:38
232.275;199.504;0.016;2020-16-07 10:53
231.825;199.563;0.016;2020-16-07 11:09
231.8;200.55;0.016;2020-16-07 11:24
231.475;200.86;0.016;2020-16-07 11:39
231.4;201.437;0.016;2020-16-07 11:54
230.375;201.68;0.016;2020-16-07 12:09
231.175;203.861;0.016;2020-16-07 12:24
231.05;203.436;0.016;2020-16-07 12:39
231.5;204.601;0.016;2020-16-07 12:54
231.375;204.819;0.015;2020-16-07 13:10
231.85;204.594;0.015;2020-16-07 13:25
231.925;203.93;0.015;2020-16-07 13:40
231.6;203.938;0.015;2020-16-07 13:55
232.625;204.199;0.014;2020-16-07 14:10
232.25;204.19;0.014;2020-16-07 14:25
231.975;204.134;0.014;2020-16-07 14:40
231.975;204.0;0.014;2020-16-07 14:56
232.225;203.917;0.014;2020-16-07 15:11
231.975;203.836;0.014;2020-16-07 15:26
231.9;203.461;0.014;2020-16-07 15:41
232.1;204.049;0.014;2020-16-07 15:56
231.75;203.873;0.014;2020-16-07 16:11
232.025;204.105;0.014;2020-16-07 16:26
232.55;203.23;0.014;2020-16-07 16:41
232.7;202.878;0.014;2020-16-07 16:57
232.45;202.043;0.014;2020-16-07 17:12
233.15;201.288;0.014;2020-16-07 17:27
232.8;200.363;0.014;2020-16-07 17:42
232.85;200.157;0.014;2020-16-07 17:57
233.675;198.944;0.007;2020-16-07 18:12
232.775;199.03;0.007;2020-16-07 18:27
232.625;198.713;0.007;2020-16-07 18:42
232.75;198.621;0.007;2020-16-07 18:58
233.1;198.605;0.007;2020-16-07 19:13
233.05;198.454;0.007;2020-16-07 19:28
233.25;198.455;0.007;2020-16-07 19:43
233.2;198.477;0.007;2020-16-07 19:58
233.1;198.125;0.007;2020-16-07 20:13
233.85;198.039;0.007;2020-16-07 20:28
233.475;197.484;0.007;2020-16-07 20:43
232.9;197.713;0.007;2020-16-07 20:58
232.95;198.966;0.007;2020-16-07 21:14
232.625;199.124;0.007;2020-16-07 21:29
231.95;199.013;0.007;2020-16-07 21:44
232.2;199.106;0.007;2020-16-07 21:59
232.075;199.187;0.007;2020-16-07 22:14
231.95;199.084;0.007;2020-16-07 22:29
232.275;199.092;0.007;2020-16-07 22:44
232.75;199.619;0.007;2020-16-07 23:00
232.575;199.675;0.007;2020-16-07 23:15
232.625;199.511;0.007;2020-16-07 23:30
232.775;199.451;0.007;2020-16-07 23:45
232.875;199.321;0.007;2020-17-07 00:00
233.1;199.574;0.007;2020-17-07 00:15
233.225;199.322;0.007;2020-17-07 00:30
233.025;199.746;0.007;2020-17-07 00:45
233.75;200.843;0.007;2020-17-07 01:01
233.325;200.947;0.007;2020-17-07 01:16
233.35;201.119;0.007;2020-17-07 01:31
233.95;201.526;0.007;2020-17-07 01:46
233.65;201.853;0.01;2020-17-07 02:01
233.175;201.199;0.01;2020-17-07 02:16
233.125;201.648;0.01;2020-17-07 02:31
233.225;201.958;0.01;2020-17-07 02:46
