237.7;0.017;50.983;237.7;0.01;34.982;237.7;0.01;74.607;237.7;0.0;34.764;2020-12-07 18:24
238.3;0.017;50.817;238.3;0.01;34.974;238.3;0.01;74.665;238.3;0.0;34.901;2020-12-07 18:39
238.3;0.017;50.688;238.3;0.01;34.94;238.2;0.01;74.444;238.2;0.0;34.904;2020-12-07 18:54
238.2;0.017;50.635;238.2;0.01;34.972;238.2;0.01;74.282;238.2;0.0;34.943;2020-12-07 19:10
238.3;0.017;50.714;238.3;0.01;34.985;238.2;0.01;74.266;238.2;0.0;34.943;2020-12-07 19:25
238.2;0.017;50.735;238.2;0.01;34.979;238.2;0.01;74.155;238.2;0.0;34.922;2020-12-07 19:40
238.3;0.017;50.64;238.3;0.01;34.94;238.3;0.01;74.422;238.3;0.0;34.856;2020-12-07 19:55
238.6;0.017;50.491;238.6;0.01;34.696;238.6;0.01;74.415;238.5;0.0;34.872;2020-12-07 20:10
238.6;0.017;50.433;238.6;0.01;34.458;238.6;0.01;74.416;238.5;0.0;34.855;2020-12-07 20:25
238.4;0.017;50.386;238.4;0.01;34.677;238.4;0.01;74.269;238.4;0.0;34.832;2020-12-07 20:40
238.4;0.017;50.39;238.4;0.01;34.738;238.5;0.01;74.036;238.4;0.0;34.822;2020-12-07 20:56
238.2;0.017;50.387;238.2;0.01;34.786;238.2;0.01;73.725;238.1;0.0;34.865;2020-12-07 21:11
237.7;0.017;50.469;237.7;0.01;35.115;237.6;0.01;72.775;237.7;0.0;34.811;2020-12-07 21:26
237.6;0.017;50.615;237.6;0.01;35.147;237.7;0.01;72.636;237.7;0.0;34.804;2020-12-07 21:41
238.7;0.017;50.467;238.7;0.01;35.096;238.6;0.01;72.903;238.7;0.0;34.704;2020-12-07 21:56
238.8;0.01;50.381;238.8;0.01;35.292;238.8;0.01;73.705;238.8;0.0;34.786;2020-12-07 22:11
238.6;0.01;50.355;238.6;0.01;35.362;238.6;0.01;73.711;238.6;0.0;34.848;2020-12-07 22:26
238.5;0.01;50.357;238.4;0.01;35.368;238.4;0.01;73.439;238.4;0.0;34.834;2020-12-07 22:41
238.7;0.01;50.325;238.7;0.01;35.506;238.7;0.01;73.615;238.7;0.0;34.859;2020-12-07 22:57
238.5;0.01;50.294;238.5;0.01;35.484;238.4;0.01;73.679;238.4;0.0;34.849;2020-12-07 23:12
238.4;0.01;50.353;238.4;0.01;35.544;238.3;0.01;73.768;238.4;0.0;34.794;2020-12-07 23:27
239.0;0.01;50.3;239.0;0.01;35.447;239.0;0.01;73.908;239.1;0.0;34.811;2020-12-07 23:42
239.1;0.01;50.157;239.1;0.01;35.43;239.1;0.01;73.636;239.2;0.0;34.761;2020-12-07 23:57
240.2;0.01;48.104;240.2;0.01;34.568;240.0;0.01;72.501;240.2;0.0;34.409;2020-13-07 00:12
240.8;0.01;48.131;240.8;0.01;34.733;240.5;0.01;72.656;240.8;0.0;34.372;2020-13-07 00:27
240.2;0.01;48.461;240.2;0.01;34.67;240.1;0.01;72.665;240.2;0.0;34.426;2020-13-07 00:42
240.6;0.01;48.438;240.6;0.01;34.59;240.4;0.01;72.718;240.6;0.0;34.406;2020-13-07 00:58
240.4;0.01;48.498;240.4;0.01;34.717;240.2;0.01;72.661;240.4;0.0;34.407;2020-13-07 01:13
240.4;0.01;48.649;240.3;0.01;34.686;240.3;0.01;72.74;240.4;0.0;34.475;2020-13-07 01:28
240.9;0.01;48.783;240.9;0.01;34.84;240.8;0.01;72.869;241.0;0.0;35.01;2020-13-07 01:43
243.0;0.01;49.403;243.0;0.01;34.807;242.9;0.01;73.688;243.1;0.0;35.494;2020-13-07 01:58
242.1;0.01;50.068;242.0;0.01;34.526;242.0;0.01;74.709;242.0;0.006;35.567;2020-13-07 02:13
241.7;0.01;50.141;241.8;0.01;34.713;241.7;0.01;74.445;241.8;0.006;35.562;2020-13-07 02:28
241.6;0.01;50.265;241.6;0.01;34.8;241.6;0.01;74.255;241.7;0.006;35.509;2020-13-07 02:43
241.7;0.01;50.319;241.7;0.01;35.059;241.7;0.01;74.399;241.8;0.006;35.529;2020-13-07 02:59
242.1;0.01;50.572;242.2;0.01;35.453;242.1;0.01;74.74;242.2;0.006;35.555;2020-13-07 03:14
241.8;0.01;50.666;241.8;0.01;35.561;241.9;0.01;74.475;241.9;0.006;35.53;2020-13-07 03:29
242.5;0.01;50.957;242.5;0.01;35.446;242.4;0.01;74.307;242.5;0.006;35.575;2020-13-07 03:44
241.7;0.01;50.839;241.7;0.01;35.56;241.7;0.01;74.368;241.8;0.006;35.698;2020-13-07 03:59
241.7;0.01;50.847;241.7;0.01;35.469;241.6;0.01;74.018;241.7;0.006;35.823;2020-13-07 04:14
241.9;0.01;51.097;242.0;0.01;35.476;241.9;0.01;74.166;241.9;0.006;35.725;2020-13-07 04:29
241.7;0.01;51.203;241.8;0.01;35.676;241.7;0.01;74.446;241.8;0.006;35.712;2020-13-07 04:44
242.0;0.01;51.32;242.0;0.01;35.733;241.9;0.01;74.588;242.1;0.006;35.727;2020-13-07 05:00
